stimulus_presentations_id,stimulus_block,stimulus_block_name,image_index,image_name,movie_frame_index,duration,start_time,end_time,start_frame,end_frame,is_change,is_image_novel,omitted,movie_repeat,flashes_since_change,trials_id,is_sham_change,active,stimulus_name
1486,1,change_detection_behavior,3,im061,-99,0.25028999999994994,1421.397097831111,1421.647387831111,84800,84815,False,False,False,-99,4,157,False,True,Natural_Images_Lum_Matched_set_training_2017
1487,1,change_detection_behavior,3,im061,-99,0.25027000000000044,1422.1477578311112,1422.3980278311112,84845,84860,False,False,False,-99,5,157,False,True,Natural_Images_Lum_Matched_set_training_2017
1488,1,change_detection_behavior,3,im061,-99,0.25015000000007603,1422.898437831111,1423.1485878311112,84890,84905,False,False,False,-99,6,158,False,True,Natural_Images_Lum_Matched_set_training_2017
1489,1,change_detection_behavior,3,im061,-99,0.2500800000000254,1423.6490378311112,1423.8991178311112,84935,84950,False,False,False,-99,7,158,False,True,Natural_Images_Lum_Matched_set_training_2017
1490,1,change_detection_behavior,3,im061,-99,0.2501999999999498,1424.399517831111,1424.649717831111,84980,84995,False,False,False,-99,8,158,False,True,Natural_Images_Lum_Matched_set_training_2017
1491,1,change_detection_behavior,3,im061,-99,0.2503400000000511,1425.1501278311111,1425.4004678311112,85025,85040,False,False,False,-99,9,159,False,True,Natural_Images_Lum_Matched_set_training_2017
1492,1,change_detection_behavior,3,im061,-99,0.2503100000001268,1425.900777831111,1426.1510878311112,85070,85085,False,False,False,-99,10,159,False,True,Natural_Images_Lum_Matched_set_training_2017
1493,1,change_detection_behavior,3,im061,-99,0.2501199999999244,1426.6514778311112,1426.901597831111,85115,85130,False,False,False,-99,11,159,False,True,Natural_Images_Lum_Matched_set_training_2017
1494,1,change_detection_behavior,3,im061,-99,0.25024999999982356,1427.4019878311112,1427.652237831111,85160,85175,False,False,False,-99,12,159,False,True,Natural_Images_Lum_Matched_set_training_2017
1495,1,change_detection_behavior,4,im063,-99,0.25009000000000015,1428.1527378311112,1428.4028278311112,85205,85220,True,False,False,-99,0,159,False,True,Natural_Images_Lum_Matched_set_training_2017
1496,1,change_detection_behavior,4,im063,-99,0.25020999999992455,1428.903207831111,1429.153417831111,85250,85265,False,False,False,-99,1,159,False,True,Natural_Images_Lum_Matched_set_training_2017
1497,1,change_detection_behavior,4,im063,-99,0.250079999999798,1429.6539778311112,1429.904057831111,85295,85310,False,False,False,-99,2,159,False,True,Natural_Images_Lum_Matched_set_training_2017
1498,1,change_detection_behavior,4,im063,-99,0.2503999999998996,1430.4044478311112,1430.654847831111,85340,85355,False,False,False,-99,3,159,False,True,Natural_Images_Lum_Matched_set_training_2017
1499,1,change_detection_behavior,4,im063,-99,0.25013000000012653,1431.155217831111,1431.4053478311112,85385,85400,False,False,False,-99,4,159,False,True,Natural_Images_Lum_Matched_set_training_2017
1500,1,change_detection_behavior,4,im063,-99,0.2501999999999498,1431.905657831111,1432.155857831111,85430,85445,False,False,False,-99,5,159,False,True,Natural_Images_Lum_Matched_set_training_2017
1501,1,change_detection_behavior,4,im063,-99,0.25018999999997504,1432.656377831111,1432.906567831111,85475,85490,False,False,False,-99,6,160,False,True,Natural_Images_Lum_Matched_set_training_2017
1502,1,change_detection_behavior,4,im063,-99,0.25020999999992455,1433.4068778311112,1433.657087831111,85520,85535,False,False,False,-99,7,160,False,True,Natural_Images_Lum_Matched_set_training_2017
1503,1,change_detection_behavior,4,im063,-99,0.25009000000000015,1434.157617831111,1434.407707831111,85565,85580,False,False,False,-99,8,160,False,True,Natural_Images_Lum_Matched_set_training_2017
1504,1,change_detection_behavior,4,im063,-99,0.2502199999998993,1434.9081178311112,1435.158337831111,85610,85625,False,False,False,-99,9,160,False,True,Natural_Images_Lum_Matched_set_training_2017
1505,1,change_detection_behavior,4,im063,-99,0.2501999999999498,1435.6588378311112,1435.9090378311112,85655,85670,False,False,False,-99,10,160,False,True,Natural_Images_Lum_Matched_set_training_2017
1506,1,change_detection_behavior,3,im061,-99,0.2503400000000511,1436.4093178311111,1436.6596578311112,85700,85715,True,False,False,-99,0,160,False,True,Natural_Images_Lum_Matched_set_training_2017
1507,1,change_detection_behavior,3,im061,-99,0.25005000000010114,1437.160257831111,1437.4103078311111,85745,85760,False,False,False,-99,1,160,False,True,Natural_Images_Lum_Matched_set_training_2017
1508,1,change_detection_behavior,3,im061,-99,0.25027000000000044,1437.910537831111,1438.160807831111,85790,85805,False,False,False,-99,2,160,False,True,Natural_Images_Lum_Matched_set_training_2017
1509,1,change_detection_behavior,3,im061,-99,0.2502199999998993,1438.6611778311112,1438.9113978311111,85835,85850,False,False,False,-99,3,160,False,True,Natural_Images_Lum_Matched_set_training_2017
1510,1,change_detection_behavior,3,im061,-99,0.2501800000000003,1439.411787831111,1439.661967831111,85880,85895,False,False,False,-99,4,160,False,True,Natural_Images_Lum_Matched_set_training_2017
1511,1,change_detection_behavior,8,omitted,-99,0.25,1440.162397831111,1440.412397831111,85925,85940,False,,True,-99,4,160,False,True,Natural_Images_Lum_Matched_set_training_2017
1512,1,change_detection_behavior,3,im061,-99,0.2501999999999498,1440.9130078311111,1441.163207831111,85970,85985,False,False,False,-99,5,161,False,True,Natural_Images_Lum_Matched_set_training_2017
1513,1,change_detection_behavior,3,im061,-99,0.2502200000001267,1441.663597831111,1441.9138178311111,86015,86030,False,False,False,-99,6,161,False,True,Natural_Images_Lum_Matched_set_training_2017
1514,1,change_detection_behavior,3,im061,-99,0.2501599999998234,1442.4142378311112,1442.664397831111,86060,86075,False,False,False,-99,7,161,False,True,Natural_Images_Lum_Matched_set_training_2017
1515,1,change_detection_behavior,3,im061,-99,0.2505799999998999,1443.1647978311112,1443.415377831111,86105,86120,False,False,False,-99,8,161,False,True,Natural_Images_Lum_Matched_set_training_2017
1516,1,change_detection_behavior,3,im061,-99,0.2500800000000254,1443.915547831111,1444.1656278311111,86150,86165,False,False,False,-99,9,161,False,True,Natural_Images_Lum_Matched_set_training_2017
1517,1,change_detection_behavior,0,im065,-99,0.25025000000005093,1444.666027831111,1444.916277831111,86195,86210,True,False,False,-99,0,161,False,True,Natural_Images_Lum_Matched_set_training_2017
1518,1,change_detection_behavior,0,im065,-99,0.2501199999999244,1445.4167978311111,1445.666917831111,86240,86255,False,False,False,-99,1,161,False,True,Natural_Images_Lum_Matched_set_training_2017
1519,1,change_detection_behavior,0,im065,-99,0.25030999999989945,1446.1673278311112,1446.417637831111,86285,86300,False,False,False,-99,2,161,False,True,Natural_Images_Lum_Matched_set_training_2017
1520,1,change_detection_behavior,0,im065,-99,0.2503200000001016,1446.917887831111,1447.1682078311112,86330,86345,False,False,False,-99,3,161,False,True,Natural_Images_Lum_Matched_set_training_2017
1521,1,change_detection_behavior,0,im065,-99,0.2501400000001013,1447.668617831111,1447.9187578311112,86375,86390,False,False,False,-99,4,161,False,True,Natural_Images_Lum_Matched_set_training_2017
1522,1,change_detection_behavior,0,im065,-99,0.2500800000000254,1448.4192278311111,1448.6693078311112,86420,86435,False,False,False,-99,5,161,False,True,Natural_Images_Lum_Matched_set_training_2017
1523,1,change_detection_behavior,0,im065,-99,0.25020000000017717,1449.169727831111,1449.4199278311112,86465,86480,False,False,False,-99,6,162,False,True,Natural_Images_Lum_Matched_set_training_2017
1524,1,change_detection_behavior,0,im065,-99,0.25038999999992484,1449.9203678311112,1450.1707578311111,86510,86525,False,False,False,-99,7,162,False,True,Natural_Images_Lum_Matched_set_training_2017
1525,1,change_detection_behavior,0,im065,-99,0.2502300000001014,1450.670957831111,1450.9211878311112,86555,86570,False,False,False,-99,8,162,False,True,Natural_Images_Lum_Matched_set_training_2017
1526,1,change_detection_behavior,0,im065,-99,0.25017000000002554,1451.421587831111,1451.671757831111,86600,86615,False,False,False,-99,9,162,False,True,Natural_Images_Lum_Matched_set_training_2017
1527,1,change_detection_behavior,3,im061,-99,0.2503399999998237,1452.1721678311112,1452.422507831111,86645,86660,True,False,False,-99,0,162,False,True,Natural_Images_Lum_Matched_set_training_2017
1528,1,change_detection_behavior,3,im061,-99,0.25030000000015207,1452.922787831111,1453.1730878311112,86690,86705,False,False,False,-99,1,162,False,True,Natural_Images_Lum_Matched_set_training_2017
1529,1,change_detection_behavior,3,im061,-99,0.2501599999998234,1453.6734278311112,1453.923587831111,86735,86750,False,False,False,-99,2,162,False,True,Natural_Images_Lum_Matched_set_training_2017
1530,1,change_detection_behavior,8,omitted,-99,0.25,1454.424107831111,1454.674107831111,86780,86795,False,,True,-99,2,162,False,True,Natural_Images_Lum_Matched_set_training_2017
1531,1,change_detection_behavior,3,im061,-99,0.2501800000000003,1455.174647831111,1455.424827831111,86825,86840,False,False,False,-99,3,162,False,True,Natural_Images_Lum_Matched_set_training_2017
1532,1,change_detection_behavior,3,im061,-99,0.2503999999998996,1455.9253578311111,1456.175757831111,86870,86885,False,False,False,-99,4,162,False,True,Natural_Images_Lum_Matched_set_training_2017
1533,1,change_detection_behavior,3,im061,-99,0.25025000000005093,1456.675927831111,1456.926177831111,86915,86930,False,False,False,-99,5,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1534,1,change_detection_behavior,3,im061,-99,0.2502100000001519,1457.426477831111,1457.6766878311112,86960,86975,False,False,False,-99,6,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1535,1,change_detection_behavior,3,im061,-99,0.25018999999997504,1458.1770678311111,1458.427257831111,87005,87020,False,False,False,-99,7,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1536,1,change_detection_behavior,3,im061,-99,0.25009000000000015,1458.927797831111,1459.177887831111,87050,87065,False,False,False,-99,8,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1537,1,change_detection_behavior,3,im061,-99,0.2502999999999247,1459.6783178311111,1459.928617831111,87095,87110,False,False,False,-99,9,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1538,1,change_detection_behavior,8,omitted,-99,0.25,1460.4290278311112,1460.6790278311112,87140,87155,False,,True,-99,9,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1539,1,change_detection_behavior,3,im061,-99,0.2503300000000763,1461.179517831111,1461.4298478311111,87185,87200,False,False,False,-99,10,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1540,1,change_detection_behavior,3,im061,-99,0.2501800000000003,1461.930157831111,1462.180337831111,87230,87245,False,False,False,-99,11,163,True,True,Natural_Images_Lum_Matched_set_training_2017
1541,1,change_detection_behavior,3,im061,-99,0.2501399999998739,1462.6809078311112,1462.931047831111,87275,87290,False,False,False,-99,12,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1542,1,change_detection_behavior,3,im061,-99,0.2500999999999749,1463.4314578311112,1463.6815578311111,87320,87335,False,False,False,-99,13,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1543,1,change_detection_behavior,8,omitted,-99,0.25,1464.181967831111,1464.431967831111,87365,87380,False,,True,-99,13,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1544,1,change_detection_behavior,3,im061,-99,0.25016999999979816,1464.9326078311112,1465.182777831111,87410,87425,False,False,False,-99,14,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1545,1,change_detection_behavior,3,im061,-99,0.2503300000000763,1465.6831878311111,1465.9335178311112,87455,87470,False,False,False,-99,15,163,False,True,Natural_Images_Lum_Matched_set_training_2017
1546,1,change_detection_behavior,8,omitted,-99,0.25,1466.433827831111,1466.683827831111,87500,87515,False,,True,-99,15,164,False,True,Natural_Images_Lum_Matched_set_training_2017
1547,1,change_detection_behavior,3,im061,-99,0.2503300000000763,1467.1844478311111,1467.4347778311112,87545,87560,False,False,False,-99,16,164,False,True,Natural_Images_Lum_Matched_set_training_2017
1548,1,change_detection_behavior,3,im061,-99,0.2502999999999247,1467.9350578311112,1468.185357831111,87590,87605,False,False,False,-99,17,164,False,True,Natural_Images_Lum_Matched_set_training_2017
1549,1,change_detection_behavior,3,im061,-99,0.2501999999999498,1468.685647831111,1468.935847831111,87635,87650,False,False,False,-99,18,164,False,True,Natural_Images_Lum_Matched_set_training_2017
1550,1,change_detection_behavior,7,im069,-99,0.25009000000000015,1469.436387831111,1469.686477831111,87680,87695,True,False,False,-99,0,164,False,True,Natural_Images_Lum_Matched_set_training_2017
1551,1,change_detection_behavior,7,im069,-99,0.2501999999999498,1470.186997831111,1470.437197831111,87725,87740,False,False,False,-99,1,164,False,True,Natural_Images_Lum_Matched_set_training_2017
1552,1,change_detection_behavior,7,im069,-99,0.25030999999989945,1470.9374978311112,1471.187807831111,87770,87785,False,False,False,-99,2,164,False,True,Natural_Images_Lum_Matched_set_training_2017
1553,1,change_detection_behavior,7,im069,-99,0.2502200000001267,1471.688097831111,1471.9383178311111,87815,87830,False,False,False,-99,3,164,False,True,Natural_Images_Lum_Matched_set_training_2017
1554,1,change_detection_behavior,7,im069,-99,0.2501800000000003,1472.438727831111,1472.688907831111,87860,87875,False,False,False,-99,4,164,False,True,Natural_Images_Lum_Matched_set_training_2017
1555,1,change_detection_behavior,7,im069,-99,0.2501999999999498,1473.1897478311112,1473.439947831111,87905,87920,False,False,False,-99,5,164,False,True,Natural_Images_Lum_Matched_set_training_2017
1556,1,change_detection_behavior,8,omitted,-99,0.25,1473.940237831111,1474.190237831111,87950,87965,False,,True,-99,5,165,False,True,Natural_Images_Lum_Matched_set_training_2017
1557,1,change_detection_behavior,7,im069,-99,0.2501800000000003,1474.6905678311111,1474.9407478311111,87995,88010,False,False,False,-99,6,165,False,True,Natural_Images_Lum_Matched_set_training_2017
1558,1,change_detection_behavior,7,im069,-99,0.2501999999999498,1475.4411678311112,1475.6913678311112,88040,88055,False,False,False,-99,7,165,False,True,Natural_Images_Lum_Matched_set_training_2017
1559,1,change_detection_behavior,7,im069,-99,0.2502300000001014,1476.191767831111,1476.4419978311112,88085,88100,False,False,False,-99,8,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1560,1,change_detection_behavior,7,im069,-99,0.25025000000005093,1476.942397831111,1477.1926478311111,88130,88145,False,False,False,-99,9,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1561,1,change_detection_behavior,7,im069,-99,0.2502399999998488,1477.6929778311112,1477.943217831111,88175,88190,False,False,False,-99,10,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1562,1,change_detection_behavior,7,im069,-99,0.25022999999987405,1478.4436078311112,1478.693837831111,88220,88235,False,False,False,-99,11,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1563,1,change_detection_behavior,7,im069,-99,0.25020999999992455,1479.1942378311112,1479.4444478311111,88265,88280,False,False,False,-99,12,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1564,1,change_detection_behavior,7,im069,-99,0.25018999999997504,1479.9449678311112,1480.1951578311111,88310,88325,False,False,False,-99,13,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1565,1,change_detection_behavior,7,im069,-99,0.25035000000002583,1480.6954378311111,1480.9457878311111,88355,88370,False,False,False,-99,14,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1566,1,change_detection_behavior,1,im077,-99,0.2504599999999755,1481.446087831111,1481.696547831111,88400,88415,True,False,False,-99,0,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1567,1,change_detection_behavior,1,im077,-99,0.2502399999998488,1482.1966778311112,1482.446917831111,88445,88460,False,False,False,-99,1,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1568,1,change_detection_behavior,1,im077,-99,0.2502100000001519,1482.947277831111,1483.1974878311112,88490,88505,False,False,False,-99,2,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1569,1,change_detection_behavior,1,im077,-99,0.25020000000017717,1483.697897831111,1483.9480978311112,88535,88550,False,False,False,-99,3,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1570,1,change_detection_behavior,1,im077,-99,0.25009000000000015,1484.448617831111,1484.698707831111,88580,88595,False,False,False,-99,4,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1571,1,change_detection_behavior,1,im077,-99,0.2503300000000763,1485.1991178311112,1485.4494478311112,88625,88640,False,False,False,-99,5,166,False,True,Natural_Images_Lum_Matched_set_training_2017
1572,1,change_detection_behavior,1,im077,-99,0.25020999999992455,1485.949767831111,1486.199977831111,88670,88685,False,False,False,-99,6,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1573,1,change_detection_behavior,1,im077,-99,0.2502100000001519,1486.700337831111,1486.9505478311112,88715,88730,False,False,False,-99,7,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1574,1,change_detection_behavior,1,im077,-99,0.2501999999999498,1487.450957831111,1487.701157831111,88760,88775,False,False,False,-99,8,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1575,1,change_detection_behavior,1,im077,-99,0.2501999999999498,1488.201567831111,1488.451767831111,88805,88820,False,False,False,-99,9,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1576,1,change_detection_behavior,1,im077,-99,0.25020999999992455,1488.9521778311112,1489.202387831111,88850,88865,False,False,False,-99,10,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1577,1,change_detection_behavior,1,im077,-99,0.25010999999994965,1489.7028978311112,1489.953007831111,88895,88910,False,False,False,-99,11,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1578,1,change_detection_behavior,5,im062,-99,0.25020000000017717,1490.453407831111,1490.7036078311112,88940,88955,True,False,False,-99,0,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1579,1,change_detection_behavior,5,im062,-99,0.2502300000001014,1491.204017831111,1491.4542478311112,88985,89000,False,False,False,-99,1,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1580,1,change_detection_behavior,5,im062,-99,0.25020999999992455,1491.954627831111,1492.204837831111,89030,89045,False,False,False,-99,2,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1581,1,change_detection_behavior,5,im062,-99,0.2502199999998993,1492.7052478311111,1492.955467831111,89075,89090,False,False,False,-99,3,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1582,1,change_detection_behavior,5,im062,-99,0.2502999999999247,1493.455887831111,1493.706187831111,89120,89135,False,False,False,-99,4,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1583,1,change_detection_behavior,5,im062,-99,0.2499399999999241,1494.2067478311112,1494.4566878311111,89165,89180,False,False,False,-99,5,167,False,True,Natural_Images_Lum_Matched_set_training_2017
1584,1,change_detection_behavior,5,im062,-99,0.2502200000001267,1494.957087831111,1495.2073078311112,89210,89225,False,False,False,-99,6,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1585,1,change_detection_behavior,5,im062,-99,0.25020000000017717,1495.707817831111,1495.9580178311112,89255,89270,False,False,False,-99,7,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1586,1,change_detection_behavior,5,im062,-99,0.25010999999994965,1496.458417831111,1496.708527831111,89300,89315,False,False,False,-99,8,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1587,1,change_detection_behavior,5,im062,-99,0.25018999999997504,1497.2089378311111,1497.4591278311111,89345,89360,False,False,False,-99,9,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1588,1,change_detection_behavior,5,im062,-99,0.25018999999997504,1497.9595478311112,1498.2097378311112,89390,89405,False,False,False,-99,10,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1589,1,change_detection_behavior,5,im062,-99,0.2501800000000003,1498.7101678311112,1498.9603478311112,89435,89450,False,False,False,-99,11,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1590,1,change_detection_behavior,5,im062,-99,0.25020999999992455,1499.4607478311111,1499.710957831111,89480,89495,False,False,False,-99,12,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1591,1,change_detection_behavior,5,im062,-99,0.2501800000000003,1500.211387831111,1500.461567831111,89525,89540,False,False,False,-99,13,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1592,1,change_detection_behavior,5,im062,-99,0.25020999999992455,1500.9619878311112,1501.212197831111,89570,89585,False,False,False,-99,14,168,True,True,Natural_Images_Lum_Matched_set_training_2017
1593,1,change_detection_behavior,5,im062,-99,0.2501900000002024,1501.712587831111,1501.9627778311112,89615,89630,False,False,False,-99,15,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1594,1,change_detection_behavior,8,omitted,-99,0.25,1502.463187831111,1502.713187831111,89660,89675,False,,True,-99,15,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1595,1,change_detection_behavior,5,im062,-99,0.2502100000001519,1503.213837831111,1503.4640478311112,89705,89720,False,False,False,-99,16,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1596,1,change_detection_behavior,5,im062,-99,0.25030999999989945,1503.9644078311112,1504.214717831111,89750,89765,False,False,False,-99,17,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1597,1,change_detection_behavior,5,im062,-99,0.2501999999999498,1504.7150678311111,1504.965267831111,89795,89810,False,False,False,-99,18,168,False,True,Natural_Images_Lum_Matched_set_training_2017
1598,1,change_detection_behavior,5,im062,-99,0.2501999999999498,1505.4656778311112,1505.7158778311111,89840,89855,False,False,False,-99,19,169,False,True,Natural_Images_Lum_Matched_set_training_2017
1599,1,change_detection_behavior,5,im062,-99,0.25020999999992455,1506.2162878311112,1506.4664978311112,89885,89900,False,False,False,-99,20,169,False,True,Natural_Images_Lum_Matched_set_training_2017
1600,1,change_detection_behavior,5,im062,-99,0.250079999999798,1506.9670178311112,1507.217097831111,89930,89945,False,False,False,-99,21,169,False,True,Natural_Images_Lum_Matched_set_training_2017
1601,1,change_detection_behavior,5,im062,-99,0.2501999999999498,1507.717517831111,1507.967717831111,89975,89990,False,False,False,-99,22,169,False,True,Natural_Images_Lum_Matched_set_training_2017
1602,1,change_detection_behavior,5,im062,-99,0.2501999999999498,1508.4681278311111,1508.718327831111,90020,90035,False,False,False,-99,23,169,False,True,Natural_Images_Lum_Matched_set_training_2017
1603,1,change_detection_behavior,5,im062,-99,0.2502400000000762,1509.218717831111,1509.468957831111,90065,90080,False,False,False,-99,24,169,False,True,Natural_Images_Lum_Matched_set_training_2017
1604,1,change_detection_behavior,5,im062,-99,0.2501800000000003,1509.9693578311112,1510.2195378311112,90110,90125,False,False,False,-99,25,169,False,True,Natural_Images_Lum_Matched_set_training_2017
1605,1,change_detection_behavior,5,im062,-99,0.2502300000001014,1510.719937831111,1510.9701678311112,90155,90170,False,False,False,-99,26,169,False,True,Natural_Images_Lum_Matched_set_training_2017
1606,1,change_detection_behavior,5,im062,-99,0.25017000000002554,1511.470577831111,1511.720747831111,90200,90215,False,False,False,-99,27,169,False,True,Natural_Images_Lum_Matched_set_training_2017
1607,1,change_detection_behavior,5,im062,-99,0.2501999999999498,1512.2211678311112,1512.4713678311111,90245,90260,False,False,False,-99,28,170,False,True,Natural_Images_Lum_Matched_set_training_2017
1608,1,change_detection_behavior,5,im062,-99,0.25042000000007647,1512.971777831111,1513.222197831111,90290,90305,False,False,False,-99,29,170,False,True,Natural_Images_Lum_Matched_set_training_2017
1609,1,change_detection_behavior,5,im062,-99,0.2501600000000508,1513.7224478311111,1513.9726078311112,90335,90350,False,False,False,-99,30,170,False,True,Natural_Images_Lum_Matched_set_training_2017
1610,1,change_detection_behavior,5,im062,-99,0.25020000000017717,1514.473027831111,1514.7232278311112,90380,90395,False,False,False,-99,31,170,False,True,Natural_Images_Lum_Matched_set_training_2017
1611,1,change_detection_behavior,5,im062,-99,0.25009000000000015,1515.223727831111,1515.473817831111,90425,90440,False,False,False,-99,32,170,False,True,Natural_Images_Lum_Matched_set_training_2017
1612,1,change_detection_behavior,5,im062,-99,0.25022999999987405,1515.9742278311112,1516.224457831111,90470,90485,False,False,False,-99,33,170,False,True,Natural_Images_Lum_Matched_set_training_2017
1613,1,change_detection_behavior,5,im062,-99,0.2502300000001014,1516.724837831111,1516.9750678311111,90515,90530,False,False,False,-99,34,171,False,True,Natural_Images_Lum_Matched_set_training_2017
1614,1,change_detection_behavior,5,im062,-99,0.2503300000000763,1517.475467831111,1517.725797831111,90560,90575,False,False,False,-99,35,172,False,True,Natural_Images_Lum_Matched_set_training_2017
1615,1,change_detection_behavior,5,im062,-99,0.25013000000012653,1518.226177831111,1518.4763078311112,90605,90620,False,False,False,-99,36,172,False,True,Natural_Images_Lum_Matched_set_training_2017
1616,1,change_detection_behavior,5,im062,-99,0.2504999999998745,1518.9767478311112,1519.227247831111,90650,90665,False,False,False,-99,37,172,False,True,Natural_Images_Lum_Matched_set_training_2017
1617,1,change_detection_behavior,5,im062,-99,0.25010999999994965,1519.727517831111,1519.977627831111,90695,90710,False,False,False,-99,38,173,False,True,Natural_Images_Lum_Matched_set_training_2017
1618,1,change_detection_behavior,5,im062,-99,0.2502999999999247,1520.4779278311112,1520.728227831111,90740,90755,False,False,False,-99,39,173,False,True,Natural_Images_Lum_Matched_set_training_2017
1619,1,change_detection_behavior,5,im062,-99,0.25017000000002554,1521.2286378311112,1521.4788078311112,90785,90800,False,False,False,-99,40,174,False,True,Natural_Images_Lum_Matched_set_training_2017
1620,1,change_detection_behavior,5,im062,-99,0.25020999999992455,1521.9791778311112,1522.2293878311111,90830,90845,False,False,False,-99,41,174,False,True,Natural_Images_Lum_Matched_set_training_2017
1621,1,change_detection_behavior,5,im062,-99,0.2502400000000762,1522.7297478311111,1522.9799878311112,90875,90890,False,False,False,-99,42,175,False,True,Natural_Images_Lum_Matched_set_training_2017
1622,1,change_detection_behavior,5,im062,-99,0.2502799999999752,1523.4803778311111,1523.730657831111,90920,90935,False,False,False,-99,43,175,False,True,Natural_Images_Lum_Matched_set_training_2017
1623,1,change_detection_behavior,5,im062,-99,0.25018999999997504,1524.2310078311111,1524.481197831111,90965,90980,False,False,False,-99,44,176,False,True,Natural_Images_Lum_Matched_set_training_2017
1624,1,change_detection_behavior,5,im062,-99,0.25018999999997504,1524.9816878311112,1525.2318778311112,91010,91025,False,False,False,-99,45,176,False,True,Natural_Images_Lum_Matched_set_training_2017
1625,1,change_detection_behavior,5,im062,-99,0.25003000000015163,1525.732477831111,1525.9825078311112,91055,91070,False,False,False,-99,46,177,False,True,Natural_Images_Lum_Matched_set_training_2017
1626,1,change_detection_behavior,5,im062,-99,0.25020000000017717,1526.482857831111,1526.7330578311112,91100,91115,False,False,False,-99,47,177,False,True,Natural_Images_Lum_Matched_set_training_2017
1627,1,change_detection_behavior,5,im062,-99,0.2501999999999498,1527.2334178311112,1527.4836178311111,91145,91160,False,False,False,-99,48,178,False,True,Natural_Images_Lum_Matched_set_training_2017
1628,1,change_detection_behavior,5,im062,-99,0.2501999999999498,1527.9840478311112,1528.2342478311111,91190,91205,False,False,False,-99,49,178,False,True,Natural_Images_Lum_Matched_set_training_2017
1629,1,change_detection_behavior,5,im062,-99,0.2501600000000508,1528.734727831111,1528.984887831111,91235,91250,False,False,False,-99,50,178,False,True,Natural_Images_Lum_Matched_set_training_2017
1630,1,change_detection_behavior,5,im062,-99,0.2500800000000254,1529.4853978311112,1529.7354778311112,91280,91295,False,False,False,-99,51,178,False,True,Natural_Images_Lum_Matched_set_training_2017
1631,1,change_detection_behavior,0,im065,-99,0.2500800000000254,1530.235997831111,1530.486077831111,91325,91340,True,False,False,-99,0,178,False,True,Natural_Images_Lum_Matched_set_training_2017
1632,1,change_detection_behavior,0,im065,-99,0.2502999999999247,1530.986507831111,1531.236807831111,91370,91385,False,False,False,-99,1,178,False,True,Natural_Images_Lum_Matched_set_training_2017
1633,1,change_detection_behavior,0,im065,-99,0.25018999999997504,1531.7371178311112,1531.9873078311111,91415,91430,False,False,False,-99,2,178,False,True,Natural_Images_Lum_Matched_set_training_2017
1634,1,change_detection_behavior,0,im065,-99,0.25010000000020227,1532.487807831111,1532.7379078311112,91460,91475,False,False,False,-99,3,178,False,True,Natural_Images_Lum_Matched_set_training_2017
